P16S_S22_bin.7.1_138	7e292b4a367696fbe089aec6f46e0316	624	SMART	SM00382	AAA_5	403	583	5.7E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_100	d888be827363fb98ccfaf006d3f17313	561	SMART	SM00382	AAA_5	32	253	1.7E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_100	d888be827363fb98ccfaf006d3f17313	561	SMART	SM00382	AAA_5	350	520	3.9E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_86	d888be827363fb98ccfaf006d3f17313	561	SMART	SM00382	AAA_5	32	253	1.7E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_86	d888be827363fb98ccfaf006d3f17313	561	SMART	SM00382	AAA_5	350	520	3.9E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_329	bcba7b51d7c68cbdab4f0a3c4f4f057e	362	SMART	SM00382	AAA_5	36	302	1.1E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_329	bcba7b51d7c68cbdab4f0a3c4f4f057e	362	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	41	171	5.8E-10	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P16S_S22_bin.7.1_358	4ce5635fc53baa409d99b8a3a3596db8	616	SMART	SM00382	AAA_5	325	496	6.4E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_358	4ce5635fc53baa409d99b8a3a3596db8	616	SMART	SM00382	AAA_5	36	213	1.1E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_209	c08cde9a60584f49a4f8f7085e8111e9	361	SMART	SM00382	AAA_5	54	242	1.7E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_31	21714c06e4a983105e2011c5631d1132	342	SMART	SM00382	AAA_5	45	237	1.6E-16	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_233	f430b28f00e0d76f088cf24120415a67	267	SMART	SM00382	AAA_5	45	232	4.6E-18	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_219	4c3640b4d29fc8865d0949bd95fca9b7	504	SMART	SM00382	AAA_5	85	206	1.6E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_219	4c3640b4d29fc8865d0949bd95fca9b7	504	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	89	193	9.0E-15	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P16S_S22_bin.7.1_46	bbb10d967d7d5732fec85c1031235906	395	SMART	SM00382	AAA_5	53	239	1.3E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_70	4832bd5941b314cf82915a81a64f91b1	374	SMART	SM00382	AAA_5	77	248	1.7E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P16S_S22_bin.7.1_32	28f6a98828b47c4cd9ea0f42075d5701	247	SMART	SM00382	AAA_5	29	220	3.0E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
