P10B_S6_bin.30_90	64313c030acce374284ecd1d900c71c3	617	SMART	SM00382	AAA_5	405	591	3.4E-19	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_115	f0d2a6694cf3dcccdc91c0a21b57babb	538	SMART	SM00382	AAA_5	26	237	1.9E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_115	f0d2a6694cf3dcccdc91c0a21b57babb	538	SMART	SM00382	AAA_5	352	523	1.1E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_1	f44b7e0426cf5fa723acdba9090e44dd	550	SMART	SM00382	AAA_5	21	508	0.0025	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_80	fd1de42f3ba31e5859cc5a626a164d88	888	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	228	360	1.3E-12	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_80	fd1de42f3ba31e5859cc5a626a164d88	888	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	627	754	8.5E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_80	fd1de42f3ba31e5859cc5a626a164d88	888	SMART	SM00382	AAA_5	223	368	5.2E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_80	fd1de42f3ba31e5859cc5a626a164d88	888	SMART	SM00382	AAA_5	622	761	1.1E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_91	d86f9e60659867f59a9d3393a7478a32	157	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	37	154	2.4E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_91	d86f9e60659867f59a9d3393a7478a32	157	SMART	SM00382	AAA_5	32	156	7.0E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_251	76b705ca93c950f2c5faefd09106b7c1	736	SMART	SM00382	AAA_5	521	707	1.3E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_333	f52992820852a2eaec6718795bdc6591	629	SMART	SM00382	AAA_5	29	224	3.4E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_333	f52992820852a2eaec6718795bdc6591	629	SMART	SM00382	AAA_5	337	518	1.4E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_129	b135f9ec4cb15a66e542a3194d7245e8	650	SMART	SM00382	AAA_5	402	581	1.3E-6	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_298	265313c4eda19bbd7e3228bfa0e0c3f2	357	SMART	SM00382	AAA_5	79	251	1.1E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_84	f07b283c2fe76bc50eee88fb133c9279	685	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	43	175	8.9E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_84	f07b283c2fe76bc50eee88fb133c9279	685	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	442	569	5.7E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_84	f07b283c2fe76bc50eee88fb133c9279	685	SMART	SM00382	AAA_5	38	183	5.2E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_84	f07b283c2fe76bc50eee88fb133c9279	685	SMART	SM00382	AAA_5	437	576	1.1E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_270	1763b60f5d5c8f5254ea62562cc14cdb	442	SMART	SM00382	AAA_5	41	184	7.4E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_63	0f7d4bc24dbaa5f835b0f12df93f69d8	548	SMART	SM00382	AAA_5	28	246	1.4E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_63	0f7d4bc24dbaa5f835b0f12df93f69d8	548	SMART	SM00382	AAA_5	354	520	3.2E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_331	b71c7a7234a0bc43145f5bd42e7bcbf1	414	SMART	SM00382	AAA_5	101	249	1.7E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_62	0a8120dc07b46b74b8bee147c86a2703	543	SMART	SM00382	AAA_5	26	244	1.4E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_62	0a8120dc07b46b74b8bee147c86a2703	543	SMART	SM00382	AAA_5	352	518	3.2E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_223	1ea5a5ff84c1c23355b30dc2ed2789f6	328	SMART	SM00382	AAA_5	125	326	1.8E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_86	25bbb838148e5f569425c12c50254333	259	SMART	SM00382	AAA_5	35	232	2.3E-6	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_326	ceb9ba3ab8379f2e02810fd56f82c25b	540	SMART	SM00382	AAA_5	28	375	2.8E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_7	b8853650e0c086d92d46f9e04945f4dd	382	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	49	180	3.8E-12	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_7	b8853650e0c086d92d46f9e04945f4dd	382	SMART	SM00382	AAA_5	44	187	4.6E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_105	7e529ab57980719d8eb657e595b9a659	356	SMART	SM00382	AAA_5	64	195	2.5E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_105	7e529ab57980719d8eb657e595b9a659	356	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	68	192	7.4E-17	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_37	b06c1c3db9d217a4fb33e66f0aa45964	242	SMART	SM00382	AAA_5	29	218	4.6E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_271	edc5f9f9d455503624abb8330f35a8d6	434	SMART	SM00382	AAA_5	34	177	7.4E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P10B_S6_bin.30_71	bd3a89121bdb4fcbeb0e825c63d6e56a	458	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	97	235	7.8E-6	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P10B_S6_bin.30_71	bd3a89121bdb4fcbeb0e825c63d6e56a	458	SMART	SM00382	AAA_5	93	244	6.1E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
