P6S_S16_bin.1_201	826daed6a228fb95a984a92846305c86	364	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	134	268	4.8E-17	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.1_201	826daed6a228fb95a984a92846305c86	364	SMART	SM00382	AAA_5	130	280	2.0E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_521	ebd6ae6fd5e9e47458827a4ae9c41b2e	824	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	557	681	2.8E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.1_521	ebd6ae6fd5e9e47458827a4ae9c41b2e	824	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	220	336	1.5E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.1_521	ebd6ae6fd5e9e47458827a4ae9c41b2e	824	SMART	SM00382	AAA_5	215	359	5.3E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_521	ebd6ae6fd5e9e47458827a4ae9c41b2e	824	SMART	SM00382	AAA_5	552	702	3.0E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_261	28ac92b82293c5c14a9f385d161cede7	651	SMART	SM00382	AAA_5	437	623	2.3E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_283	ea2aaf34823ca43aa5757c46cb566968	615	SMART	SM00382	AAA_5	343	580	1.3E-18	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_283	ea2aaf34823ca43aa5757c46cb566968	615	SMART	SM00382	AAA_5	48	247	7.5E-18	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_517	541abd719c47a6fcb5cecb095eb4a365	842	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	573	697	2.8E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.1_517	541abd719c47a6fcb5cecb095eb4a365	842	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	236	352	1.5E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.1_517	541abd719c47a6fcb5cecb095eb4a365	842	SMART	SM00382	AAA_5	568	718	3.0E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_517	541abd719c47a6fcb5cecb095eb4a365	842	SMART	SM00382	AAA_5	231	375	5.3E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_167	f93072b6c9ac8413c2971416d538b546	251	SMART	SM00382	AAA_5	50	236	1.6E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_21	3580815e574c90c110e87072f070c722	355	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	72	192	1.1E-17	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.1_21	3580815e574c90c110e87072f070c722	355	SMART	SM00382	AAA_5	68	199	1.3E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_298	0801986539c5027cababf2caa7f47b79	332	SMART	SM00382	AAA_5	41	233	7.4E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_34	b8a0058045d7cf447acdff6cd7f98a14	531	SMART	SM00382	AAA_5	103	307	8.8E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_447	703624f62ef7324c97605554e18e7b18	263	SMART	SM00382	AAA_5	59	245	1.1E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_359	1579e4e1bc66b5d68bcb32e3a72572fe	232	SMART	SM00382	AAA_5	17	203	3.3E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.1_114	e992187aad6366e0bf2f667881340451	400	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	68	172	2.0E-14	T	23-07-2025	IPR003959	ATPase, AAA-type, core
