P6S_S16_bin.5_286	a83e1326a6851f7cd0b7e9105e1cabf5	373	SMART	SM00382	AAA_5	32	223	1.7E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_281	a83e1326a6851f7cd0b7e9105e1cabf5	373	SMART	SM00382	AAA_5	32	223	1.7E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_314	5d0c1d4f9d636c9bde6b68637da2e223	362	SMART	SM00382	AAA_5	37	233	4.8E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_16	c0c662546b6985e7a2b9a6fdc8f7cd26	365	SMART	SM00382	AAA_5	37	220	3.6E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_216	ba60d1a4e4fbfb70e78ff73e237d9b0b	396	SMART	SM00382	AAA_5	84	255	1.8E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_156	2d52a404fbe82244b57d9a9ecd5381fa	561	SMART	SM00382	AAA_5	352	538	1.7E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_372	09b0985a366138d9d3ee72f1c8c98245	439	SMART	SM00382	AAA_5	138	298	6.0E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_372	09b0985a366138d9d3ee72f1c8c98245	439	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	142	265	3.3E-16	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.5_185	2b102106716b2b28c1f2f9fc0a5198c4	819	SMART	SM00382	AAA_5	205	349	1.9E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_185	2b102106716b2b28c1f2f9fc0a5198c4	819	SMART	SM00382	AAA_5	542	692	3.8E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_185	2b102106716b2b28c1f2f9fc0a5198c4	819	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	547	665	2.1E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.5_185	2b102106716b2b28c1f2f9fc0a5198c4	819	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	210	324	1.5E-11	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.5_355	a80418e25ea493c72156619d325f2521	451	SMART	SM00382	AAA_5	101	248	1.8E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_249	c7fafd2abdb92b573b37357d0eed36b6	350	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	74	198	2.5E-19	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.5_249	c7fafd2abdb92b573b37357d0eed36b6	350	SMART	SM00382	AAA_5	70	197	2.8E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_157	c2827e959f180eb79e943e2495a266a4	562	SMART	SM00382	AAA_5	353	539	1.7E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_74	d1fec0b66e3bb46eb68b1b1a3a27a4f6	572	SMART	SM00382	AAA_5	355	541	7.7E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_0	64d246bb2f519d85f0538891a4db3446	764	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	344	481	2.9E-26	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P6S_S16_bin.5_0	64d246bb2f519d85f0538891a4db3446	764	SMART	SM00382	AAA_5	340	487	2.1E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_70	50e8134d4deba28b83e1122b51b1e521	205	SMART	SM01133	DeoC_2	1	204	2.5E-87	T	23-07-2025	IPR002915	DeoC/FbaB/LacD aldolase
P6S_S16_bin.5_254	090f8a19ee4a3c49c3cb998d8fe3a03f	587	SMART	SM00382	AAA_5	332	520	1.8E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_120	e97c80e0d7b61b70aa62acb30c8768a5	617	SMART	SM00382	AAA_5	405	591	5.2E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_359	c5369e0666c296953430ea46069eb6d1	517	SMART	SM00382	AAA_5	28	243	1.6E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
P6S_S16_bin.5_359	c5369e0666c296953430ea46069eb6d1	517	SMART	SM00382	AAA_5	349	517	2.1E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
