P13S_S20_bin.72.1_151	05b3bb6e86e4d5465292906779ce1a41	583	SMART	SM00382	AAA_5	365	557	5.2E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_45	58c2f123460ff196f4e5f98b2869e4e7	397	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	134	254	3.0E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_45	58c2f123460ff196f4e5f98b2869e4e7	397	SMART	SM00382	AAA_5	129	306	2.5E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_43	8d5c19cd5c88aaa7fd5880d43bef3f51	400	SMART	SM00382	AAA_5	130	307	2.5E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_43	8d5c19cd5c88aaa7fd5880d43bef3f51	400	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	135	255	3.0E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_301	9f670ea2396acd8b5c84298806e065cc	670	SMART	SM00382	AAA_5	49	193	1.6E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_301	9f670ea2396acd8b5c84298806e065cc	670	SMART	SM00382	AAA_5	384	558	8.5E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_301	9f670ea2396acd8b5c84298806e065cc	670	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	54	187	6.9E-14	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_301	9f670ea2396acd8b5c84298806e065cc	670	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	389	507	3.3E-7	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_166	dcd33e7b28aa3fd8cb9eb8a88df535b9	428	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	36	148	2.7E-15	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_166	dcd33e7b28aa3fd8cb9eb8a88df535b9	428	SMART	SM00382	AAA_5	32	152	2.9E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_235	8a174e1a85ee4cfd7b6d481776ce5be3	362	SMART	SM00382	AAA_5	144	332	7.7E-16	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_97	8933fa7396ef1f0b592b13697301e6c8	206	SMART	SM00382	AAA_5	26	192	0.0012	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_46	7257155fc4b77b9595a8069282d090ff	399	SMART	SM00382	AAA_5	129	306	2.5E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_46	7257155fc4b77b9595a8069282d090ff	399	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	134	254	3.0E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_185	22bcadd43fa326bdcc6f222bdbf3d85b	466	SMART	SM00382	AAA_5	95	247	3.1E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_188	e03b3491202aff7ab6fcd2dee38a84fd	594	SMART	SM00382	AAA_5	39	182	8.3E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
P13S_S20_bin.72.1_188	e03b3491202aff7ab6fcd2dee38a84fd	594	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	44	175	4.6E-11	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P13S_S20_bin.72.1_239	7cc825ba28dcb194258ec59abed8cb67	276	SMART	SM00382	AAA_5	61	249	7.7E-16	T	23-07-2025	IPR003593	AAA+ ATPase domain
