ERR2373117_bin.6_321	6c552d0c38fe7eeab0ac138da7c79be9	284	SMART	SM00382	AAA_5	52	245	7.2E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_302	41bce6fe0b9ee02a7cfe476c355d1ec5	228	SMART	SM00382	AAA_5	30	218	3.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_336	e625487e7fed0d79cf83dce64f23c530	565	SMART	SM00382	AAA_5	361	539	1.2E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_336	e625487e7fed0d79cf83dce64f23c530	565	SMART	SM00382	AAA_5	39	249	2.8E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_149	fc875f29c66b323de13f2a5ff1d5f0c5	481	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	120	261	4.6E-6	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373117_bin.6_149	fc875f29c66b323de13f2a5ff1d5f0c5	481	SMART	SM00382	AAA_5	116	269	3.5E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_245	65a2415a817b10f85092209af2b4159c	328	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	53	184	1.7E-4	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373117_bin.6_215	ff2d179222960e87a1a3baad434a29c2	340	SMART	SM00382	AAA_5	66	237	1.7E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_231	d85081925867c08f3fedf71dbca50d64	620	SMART	SM00382	AAA_5	409	609	1.4E-16	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_210	88dc2326e1e82a5dd0514b56da56953f	860	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	201	333	9.2E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373117_bin.6_210	88dc2326e1e82a5dd0514b56da56953f	860	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	600	721	1.7E-8	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373117_bin.6_210	88dc2326e1e82a5dd0514b56da56953f	860	SMART	SM00382	AAA_5	595	753	1.5E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373117_bin.6_210	88dc2326e1e82a5dd0514b56da56953f	860	SMART	SM00382	AAA_5	196	341	1.7E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
