P2B_S1_bin.0.1_71	c05d71707f68b6648da5749939838d61	307	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	80	193	1.2E-14	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_71	c05d71707f68b6648da5749939838d61	307	SMART	SM00382	AAA_5	75	220	4.0E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_78	306a218ab4a395ddc4cc27e6840d10ec	429	SMART	SM00382	AAA_5	128	258	9.5E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_78	306a218ab4a395ddc4cc27e6840d10ec	429	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	132	250	1.2E-7	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_36	ea95216b7a2318c79af0a332ea0a51dd	241	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	41	161	4.7E-16	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_36	ea95216b7a2318c79af0a332ea0a51dd	241	SMART	SM00382	AAA_5	36	164	9.5E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_81	50ec03a72e2852423b3ea3f597511430	228	SMART	SM00382	AAA_5	29	218	2.7E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_93	88881ec13f2909503ab5e8a15ade3794	449	SMART	SM00382	AAA_5	117	301	3.6E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_4	7ac9ca13773aa017c8dc9e23379e7452	659	SMART	SM00382	AAA_5	446	632	5.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_41	67f52946f4208251800e6f6d758b6286	395	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	50	156	1.3E-16	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_41	67f52946f4208251800e6f6d758b6286	395	SMART	SM00382	AAA_5	46	163	4.0E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_70	67f32ba1e80ec0db16c7e6b16b6f021a	304	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	77	190	1.2E-14	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_70	67f32ba1e80ec0db16c7e6b16b6f021a	304	SMART	SM00382	AAA_5	72	217	4.0E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_18	e4a9aa6de1a14a4b7f5524b217587b27	451	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	194	312	1.3E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_18	e4a9aa6de1a14a4b7f5524b217587b27	451	SMART	SM00382	AAA_5	189	358	4.0E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_118	9b175b2cebaae5c3c17283510c3a7ff3	367	SMART	SM00382	AAA_5	139	264	7.6E-4	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_83	1524e9e15e9d6f7d88840fa2c00f6b20	225	SMART	SM00382	AAA_5	28	217	2.7E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_17	514ff622d3082c377d1c205584bb434e	453	SMART	SM00382	AAA_5	191	360	4.0E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_17	514ff622d3082c377d1c205584bb434e	453	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	196	314	1.3E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_92	7b184582b32d2414413cd90e538280d8	239	SMART	SM00382	AAA_5	41	228	6.2E-16	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_109	ee8891ad67657a784a7c4d8aec60f4ba	355	SMART	SM00382	AAA_5	81	252	4.4E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_15	2e63f1047526fa7206aa4227370c603b	453	SMART	SM00382	AAA_5	94	248	3.3E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_1	ca968c17efcc10454891bedab9650a5a	664	SMART	SM00382	AAA_5	451	637	5.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_2	ca968c17efcc10454891bedab9650a5a	664	SMART	SM00382	AAA_5	451	637	5.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_5	3027473d758785233d9b59082592287c	586	SMART	SM00382	AAA_5	359	545	1.0E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_23	d8ef15b1d0bc3370645c4aff0253ef58	336	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	64	187	5.5E-21	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_23	d8ef15b1d0bc3370645c4aff0253ef58	336	SMART	SM00382	AAA_5	60	191	7.9E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_3	3c78a19932c2ab19401309a35da519cc	652	SMART	SM00382	AAA_5	439	625	5.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_97	65d683cdca295873510f7fd4817d63b7	613	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	196	328	4.6E-45	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_97	65d683cdca295873510f7fd4817d63b7	613	SMART	SM00382	AAA_5	192	331	3.7E-23	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_97	65d683cdca295873510f7fd4817d63b7	613	TIGRFAM	TIGR01241	FtsH_fam: ATP-dependent metallopeptidase HflB	111	600	2.3E-217	T	23-07-2025	IPR005936	Peptidase, FtsH
P2B_S1_bin.0.1_14	91b5cb565c1d9e8d5186ccf9ccde7d65	241	SMART	SM00382	AAA_5	29	216	8.3E-16	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_19	5a6be688e876d17ac4560d2a573029c2	388	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	134	252	9.8E-10	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_19	5a6be688e876d17ac4560d2a573029c2	388	SMART	SM00382	AAA_5	129	298	4.0E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_104	f039ee80c8cadeae91977afb1b56ecfc	585	SMART	SM00382	AAA_5	237	429	2.7E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_52	76bc29b830d5ccf8b882cb8d5a0d3a7f	221	SMART	SM00382	AAA_5	3	189	8.6E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_53	76bc29b830d5ccf8b882cb8d5a0d3a7f	221	SMART	SM00382	AAA_5	3	189	8.6E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_54	76bc29b830d5ccf8b882cb8d5a0d3a7f	221	SMART	SM00382	AAA_5	3	189	8.6E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_50	76bc29b830d5ccf8b882cb8d5a0d3a7f	221	SMART	SM00382	AAA_5	3	189	8.6E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_51	76bc29b830d5ccf8b882cb8d5a0d3a7f	221	SMART	SM00382	AAA_5	3	189	8.6E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
P2B_S1_bin.0.1_69	02de5c6cdaef51946073d268e48efdf1	312	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	85	198	1.3E-14	T	23-07-2025	IPR003959	ATPase, AAA-type, core
P2B_S1_bin.0.1_69	02de5c6cdaef51946073d268e48efdf1	312	SMART	SM00382	AAA_5	80	225	4.0E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
