ERR2373081_bin.1.1_168	fd636c84bdd254b660482126c66d1126	579	SMART	SM00382	AAA_5	366	553	1.2E-19	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_51	f0c996ab848414eae74eeecaf20fd60b	616	SMART	SM00382	AAA_5	391	582	3.4E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_92	a2859c84afb902b07e32f38e6f0890a8	336	SMART	SM00382	AAA_5	55	182	1.3E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_92	a2859c84afb902b07e32f38e6f0890a8	336	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	59	182	2.3E-19	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_22	52d2f7b52199b47f30158e42f2020efc	559	SMART	SM00382	AAA_5	352	522	4.4E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_22	52d2f7b52199b47f30158e42f2020efc	559	SMART	SM00382	AAA_5	35	240	8.9E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_57	de208667ff14d0f3c77bf8a7fcd49949	609	SMART	SM00382	AAA_5	385	576	3.4E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_318	6f54ab70b1476a00cb7bf95e248f6a44	576	SMART	SM00382	AAA_5	364	551	5.6E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_79	408a901ab2cbaf7f79025eba6c39be67	431	SMART	SM00382	AAA_5	106	308	3.4E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_147	0cf1784cd487bef2fe4ae06504035b92	634	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	191	323	7.3E-45	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_147	0cf1784cd487bef2fe4ae06504035b92	634	TIGRFAM	TIGR01241	FtsH_fam: ATP-dependent metallopeptidase HflB	103	596	1.7E-248	T	23-07-2025	IPR005936	Peptidase, FtsH
ERR2373081_bin.1.1_147	0cf1784cd487bef2fe4ae06504035b92	634	SMART	SM00382	AAA_5	187	326	4.3E-26	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_154	826f34b343054fe32053ee4676e80fc0	648	SMART	SM00382	AAA_5	31	233	1.3E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_154	826f34b343054fe32053ee4676e80fc0	648	SMART	SM00382	AAA_5	347	518	5.3E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_264	0d06984c39cc971b3898dd865b623053	307	SMART	SM00382	AAA_5	24	170	1.3E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_41	a9fcc644bf03aeef7a135fc431458102	254	SMART	SM00382	AAA_5	30	220	1.7E-19	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_228	c1a942b165a75fabdcfe78f0cb85fded	383	SMART	SM00382	AAA_5	46	229	1.5E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_202	17923929213468d96e925a63483c9435	223	SMART	SM01133	DeoC_2	5	215	1.4E-100	T	23-07-2025	IPR002915	DeoC/FbaB/LacD aldolase
ERR2373081_bin.1.1_135	e3ca37fdad7cdcd60adf752a4aa6778d	264	SMART	SM00382	AAA_5	37	226	1.7E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_276	a6e296d479de9dc5e0fa15eb95feac02	350	SMART	SM00382	AAA_5	35	223	2.9E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_91	8cdc36d3b6a79ac22fd88931cf14f8b1	328	SMART	SM00382	AAA_5	47	239	5.0E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_244	e5b02beddf4a187b722f9546c7208e0a	509	SMART	SM00382	AAA_5	291	486	3.2	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_244	e5b02beddf4a187b722f9546c7208e0a	509	SMART	SM00382	AAA_5	41	228	8.3E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_358	5c9366fac6287854b45320f373988014	369	SMART	SM00382	AAA_5	74	245	2.4E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_86	bade47e0a918b72f779067f5757486d6	328	SMART	SM00382	AAA_5	117	290	7.8E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_85	bade47e0a918b72f779067f5757486d6	328	SMART	SM00382	AAA_5	117	290	7.8E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_182	51d4280df8d9221e98264f8708e2ec22	356	SMART	SM00382	AAA_5	36	223	1.9E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_260	c30733d5d9183c4f851b3e139e7eb157	318	SMART	SM00382	AAA_5	35	181	1.3E-5	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_253	54202e0727d38dad376fc187caa98f43	350	SMART	SM00382	AAA_5	32	215	4.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_340	11884c350610473b7802f867993a0220	418	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	118	224	1.8E-16	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_340	11884c350610473b7802f867993a0220	418	SMART	SM00382	AAA_5	114	411	3.5E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_371	a69cf0f7de936fd4e139354931a8800f	469	SMART	SM00382	AAA_5	151	336	0.0023	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_96	da878349e8a9937fed5767bbd063b38a	243	SMART	SM00382	AAA_5	27	219	1.7E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_320	dfdecacf54d40d2f4735d882fafdab02	588	SMART	SM00382	AAA_5	377	560	8.8E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_326	1f63db40f91351aba473db10fcd95939	260	SMART	SM00382	AAA_5	47	232	1.2E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_254	9cf3c490287aff0bb51a3f3f6c93eb21	239	SMART	SM00382	AAA_5	23	206	4.5E-17	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_293	8cda35723323b3f44e3c5240351a3c26	467	SMART	SM00382	AAA_5	261	441	5.5E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_61	04abafb6ffa25d834f96e06dc8f1ecbb	267	SMART	SM00382	AAA_5	45	236	3.4E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_60	75c7fb65353a8606e3bcbd24a35b9058	269	SMART	SM00382	AAA_5	47	238	3.4E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_237	fb17d2eb708bc5db029cdfba3d8af42a	855	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	602	724	1.9E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_237	fb17d2eb708bc5db029cdfba3d8af42a	855	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	203	336	1.3E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_237	fb17d2eb708bc5db029cdfba3d8af42a	855	SMART	SM00382	AAA_5	198	343	4.4E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_237	fb17d2eb708bc5db029cdfba3d8af42a	855	SMART	SM00382	AAA_5	597	754	1.3E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_15	5f8006fb7f8a1d0a69894e88af51bbfe	558	SMART	SM00382	AAA_5	351	521	4.4E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_15	5f8006fb7f8a1d0a69894e88af51bbfe	558	SMART	SM00382	AAA_5	34	239	8.9E-8	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_235	0a7822204a8c6ae7fe0b40af48f53dfe	858	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	206	339	1.3E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_235	0a7822204a8c6ae7fe0b40af48f53dfe	858	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	605	727	1.9E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_235	0a7822204a8c6ae7fe0b40af48f53dfe	858	SMART	SM00382	AAA_5	201	346	4.4E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_235	0a7822204a8c6ae7fe0b40af48f53dfe	858	SMART	SM00382	AAA_5	600	757	1.3E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_370	9122733b1e539a7c9a19d7a40e32e35e	580	SMART	SM00382	AAA_5	360	545	3.1E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_38	8daedf68b9b8f5afdbfd1c5d9f44e877	228	SMART	SM00382	AAA_5	35	224	1.7E-15	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_236	a3bb6ed770a8b86e3662b5c46aa8f87d	846	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	602	724	1.9E-9	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_236	a3bb6ed770a8b86e3662b5c46aa8f87d	846	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	203	336	1.3E-13	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_236	a3bb6ed770a8b86e3662b5c46aa8f87d	846	SMART	SM00382	AAA_5	198	343	4.4E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_236	a3bb6ed770a8b86e3662b5c46aa8f87d	846	SMART	SM00382	AAA_5	597	754	1.3E-9	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_134	e48af99106e1627236652cbec6de319c	262	SMART	SM00382	AAA_5	37	226	1.7E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_230	03bf4d3ceec4670cf17d3cbe50d73071	361	SMART	SM00382	AAA_5	27	210	1.5E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_71	19e4db8d5e21bab1c635c8b9fa6ff1e3	576	SMART	SM00382	AAA_5	365	557	3.3E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_49	6e7f5240dc910b2fd5675e2bd927787a	805	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	353	490	2.6E-17	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_49	6e7f5240dc910b2fd5675e2bd927787a	805	SMART	SM00382	AAA_5	349	493	2.6E-11	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_315	9a8a3589c9b7c0cf3f09d91dae656ead	449	SMART	SM00382	AAA_5	52	169	2.2E-14	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_315	9a8a3589c9b7c0cf3f09d91dae656ead	449	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	56	162	6.4E-18	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_62	d3fd8c257ab5b7a2bedd1315bdb5090b	259	SMART	SM00382	AAA_5	42	233	3.4E-20	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_118	48b401489e83d7b9225754c69b51984c	374	TIGRFAM	TIGR01027	proB: glutamate 5-kinase	11	372	2.9E-154	T	23-07-2025	IPR005715	Glutamate 5-kinase/delta-1-pyrroline-5-carboxylate synthase
ERR2373081_bin.1.1_141	e33e7bddb55af5349c49510bd3d8a9c9	258	SMART	SM00382	AAA_5	29	229	7.6E-18	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_314	36b95748e1a128f5f412d989fd5c7d19	459	SMART	SM00382	AAA_5	93	246	4.6E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_164	480b059849655f88ac3f02f7dfc4a7e9	587	SMART	SM00382	AAA_5	373	560	1.2E-19	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_211	408829a3892bdb5f9e926ec4d2d19ab4	482	SMART	SM00382	AAA_5	180	308	1.3E-6	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_211	408829a3892bdb5f9e926ec4d2d19ab4	482	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	185	301	8.6E-5	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_186	6380c5ac2a8f41e3d98670fc411d51c7	519	SMART	SM00382	AAA_5	224	404	1.1E-6	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_171	18b23e94680f23b0a1c0866967458067	234	SMART	SM00382	AAA_5	27	214	1.2E-19	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_132	0ec0c8680de22cdb34f681c381ae592b	344	SMART	SM00382	AAA_5	32	235	3.6E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_14	54c94a29c2752443284a26aa787071d7	694	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)	48	177	7.1E-10	T	23-07-2025	IPR003959	ATPase, AAA-type, core
ERR2373081_bin.1.1_14	54c94a29c2752443284a26aa787071d7	694	SMART	SM00382	AAA_5	43	184	5.0E-7	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_367	d466889da0f48a286d39a6b001655f2d	581	SMART	SM00382	AAA_5	360	545	3.1E-12	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_273	61375c8bd92306245dfbdbd27e3530a2	640	SMART	SM00382	AAA_5	342	506	1.1E-13	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_273	61375c8bd92306245dfbdbd27e3530a2	640	SMART	SM00382	AAA_5	27	224	1.6E-10	T	23-07-2025	IPR003593	AAA+ ATPase domain
ERR2373081_bin.1.1_19	8e30fb7cc3e5f77d69fac460ece92860	504	SMART	SM00382	AAA_5	253	460	0.0019	T	23-07-2025	IPR003593	AAA+ ATPase domain
